Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-20 12:49:54.562934,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,84.67,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401372
2022-07-19 14:13:03.825085,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,84.4,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402241
2022-07-19 07:28:42.726583,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,84.68,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400086
2022-07-14 10:58:02.382024,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,8000000,EUR,84.19,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401239
2022-07-08 14:19:45.351560,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,83.66,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402071
2022-07-08 14:16:34.135492,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,83.59,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402054
2022-07-06 14:00:01.016532,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,84.36,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402389
2022-07-06 14:00:00.952257,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,84.37,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402385
2022-07-06 07:03:44.199827,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,83.72,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400063
2022-06-20 09:13:36.386300,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,80.66,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400471
2022-06-17 08:44:31.233298,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,80.67,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400337
2022-06-16 11:26:22.562770,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,79.12,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401138
2022-06-15 09:25:53.095781,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,79.66,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400423
2022-06-15 09:25:31.603341,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,79.66,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400422
2022-06-14 15:10:58.170819,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,79.54,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402964
2022-06-14 12:30:01.729164,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,79.97,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401860
2022-06-13 14:43:35.046346,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,80.33,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402627
2022-06-13 14:43:20.461732,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,80.34,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402626
2022-06-02 12:15:01.163379,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,84.41,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401951
2022-06-02 08:49:11.568822,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,84.23,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400611
2022-06-02 07:27:48.631138,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,7000000,EUR,84.43,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400110
2022-05-31 12:06:01.863102,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,85.24,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401735
2022-05-24 14:24:44.485076,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,86.23,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402747
2022-05-24 08:14:55.746827,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,7500000,EUR,86.04,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400397
2022-05-23 14:51:43.353839,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,86.05,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402379
2022-05-12 13:48:39.794787,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,87.02,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402587
2022-05-11 15:27:23.171743,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,85.93,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403351
2022-05-11 12:30:01.449179,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,85.83,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402458
2022-05-10 14:00:02.580678,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,85.74,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403316
2022-05-10 14:00:02.570599,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,85.74,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403315
2022-05-05 08:59:27.359994,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,86.01,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400945
2022-05-04 07:39:36.515592,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,85.87,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400242
2022-05-03 12:20:05.932140,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,86.45,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402272
2022-04-27 15:04:33.408762,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,87.73,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403163
2022-04-26 14:16:49.528204,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,87.71,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402835
2022-04-26 14:09:15.857734,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,87.71,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402807
2022-04-26 14:09:15.849957,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,87.71,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402806
2022-04-26 13:41:45.287797,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,87.82,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402302
2022-04-07 12:48:34.336916,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.4,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402380
2022-04-07 12:45:59.265214,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.5,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402358
2022-04-07 11:42:00.102850,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.6,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401906
2022-04-07 11:39:40.992476,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.7,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401841
2022-04-07 11:31:19.047356,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.8,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401789
2022-04-07 10:41:26.613323,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,88.96,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401454
2022-04-07 08:49:35.029082,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,88.79,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400609
2022-04-07 08:06:44.273782,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,88.94,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400352
2022-04-07 07:46:27.821957,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,88.88,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400272
2022-04-06 15:04:09.949294,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.62,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403225
2022-04-06 11:32:09.708381,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.65,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401891
2022-04-06 11:31:54.613261,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,88.65,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401890
2022-04-06 07:14:49.773435,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,6000000,EUR,88.81,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400057
2022-04-05 14:52:03.608616,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,89.07,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403745
2022-04-05 14:48:18.952197,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,89.12,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403732
2022-04-05 14:33:06.021610,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,89.19,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403589
2022-04-05 14:06:57.168348,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,89.45,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403391
2022-04-05 12:48:29.296712,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,89.44,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402604
2022-04-05 11:52:00.256245,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,89.51,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402243
2022-04-05 11:50:29.239329,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,89.51,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402235
2022-04-04 13:52:00.787505,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.58,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401814
2022-04-01 15:20:18.425705,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.13,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402499
2022-04-01 15:16:29.522415,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.08,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402494
2022-04-01 12:32:55.365636,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.1,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401619
2022-04-01 12:32:46.150052,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.09,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401609
2022-04-01 09:22:46.100167,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.23,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400701
2022-03-31 15:24:04.681005,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.64,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403257
2022-03-31 14:30:16.328991,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.45,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402834
2022-03-30 11:39:00.486480,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,89.43,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402010
2022-03-28 12:19:56.988482,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.39,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402077
2022-03-28 07:36:16.889770,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.21,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400172
2022-03-25 10:02:50.836619,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.9,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400441
2022-03-25 09:55:17.986960,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.87,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400356
2022-03-25 09:54:11.360637,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.88,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400355
2022-03-25 09:52:34.316759,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.9,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400352
2022-03-24 16:14:42.511725,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.69,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402654
2022-03-24 15:16:31.074098,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.67,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402349
2022-03-24 15:01:04.615878,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.65,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402242
2022-03-24 11:40:01.355928,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.56,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401337
2022-03-24 11:21:47.486608,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.47,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401254
2022-03-24 10:56:06.002385,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.36,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401062
2022-03-24 10:35:51.699976,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.46,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400911
2022-03-24 09:52:43.942926,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,90.67,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400682
2022-03-22 11:00:11.719225,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,90.86,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401076
2022-03-17 08:39:48.947926,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,91.8,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400229
2022-03-16 14:47:37.054517,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,91.98,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402087
2022-03-16 14:46:09.711621,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,91.99,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402086
2022-03-16 14:45:15.717615,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,92,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402085
2022-03-11 11:23:50.572741,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,92.57,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401294
2022-03-10 09:54:28.516612,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,5000000,EUR,93.85,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401063
2022-03-09 13:15:52.762164,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,94.01,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401796
2022-03-09 13:11:50.779577,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,94.02,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401762
2022-03-09 11:57:55.458934,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000000,EUR,94.09,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401403
