Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
15:23.2,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,340000,EUR,82.717,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035625685
15:13.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,600000,EUR,82.718,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035625602
15:11.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,32900,EUR,82.741,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035625562
15:07.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,4000,EUR,82.739,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035625542
13:05.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,418000,EUR,82.757,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035625250
57:08.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,200000,EUR,82.804,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035624408
42:09.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,15302,EUR,82.713,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035624283
27:09.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1000000,EUR,82.895,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035623549
00:03.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1584000,EUR,83.075,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035622863
59:52.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,160609,EUR,82.999,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035622362
17:32.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,500000,EUR,83.574,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605493241035621130
19:34.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,69000,EUR,83.866,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500743715
13:25.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,250000,EUR,83.944,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500743368
07:32.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,300000,EUR,83.899,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500743225
18:58.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,600000,EUR,84.143,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500742719
59:48.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,43000,EUR,83.582,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500742335
39:50.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,135000,EUR,83.341,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500741251
50:20.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,360000,EUR,82.803,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500739873
57:59.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,400000,EUR,82.534,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500739352
45:47.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,100000,EUR,82.457,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500739226
45:14.0,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2000000,EUR,82.462,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500739220
13:34.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,100000,EUR,82.394,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500738812
00:05.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1437000,EUR,82.532,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500737859
31:44.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,70000,EUR,82.703,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605489942500737037
25:46.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,18000,EUR,82.72,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118934
24:43.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,99000,EUR,82.724,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118832
24:22.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,163000,EUR,82.724,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118778
23:23.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,30000,EUR,82.717,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118742
22:05.7,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,65000,EUR,82.745,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118704
17:19.0,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,873000,EUR,82.597,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118405
16:56.2,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,429000,EUR,82.606,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118302
16:27.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,200000,EUR,82.618,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118118
16:07.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,657000,EUR,82.59,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989117866
16:04.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2000000,EUR,82.595,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989117793
15:54.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,300000,EUR,82.569,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989118176
15:50.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,400000,EUR,82.565,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989117557
15:38.1,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,935000,EUR,82.548,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989117282
15:32.8,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,110000,EUR,82.548,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989117169
15:22.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,117000,EUR,82.541,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605488842989116950
