Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-08-08 11:33:13.021000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,1000000,EUR,98.179,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605531723942595085
2022-08-08 09:53:24.494000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,50000,EUR,98.194,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605531723942594170
2022-08-05 15:15:09.177000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,4000,EUR,98.107,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605528425407714163
2022-08-05 15:14:35.359000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,600000,EUR,98.091,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605528425407714088
2022-08-05 15:13:55.083000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,429000,EUR,98.09,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605528425407714014
2022-08-05 15:13:44.062000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,56000,EUR,98.074,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605528425407713976
2022-08-05 13:38:54.035000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,588000,EUR,98.173,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605528425407712760
2022-08-04 15:15:04.274000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,279000,EUR,98.395,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896086944
2022-08-04 15:14:54.107000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,500000,EUR,98.402,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896086920
2022-08-04 15:14:04.522000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,100000,EUR,98.396,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896086823
2022-08-04 15:13:36.736000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,23000,EUR,98.392,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896086696
2022-08-04 15:12:24.481000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,1976000,EUR,98.406,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896086546
2022-08-04 13:15:33.995000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,1924,EUR,98.37,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896085443
2022-08-04 12:03:33.316000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,2700000,EUR,98.37,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896084778
2022-08-04 10:55:45.023000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,500000,EUR,98.283,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896084289
2022-08-04 09:58:19.810000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,130000,EUR,98.282,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896083490
2022-08-04 08:40:40.409000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,500000,EUR,98.192,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605527325896082349
2022-08-03 15:58:40.667000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,114000,EUR,98.264,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605526226384460229
2022-08-03 15:15:13.892000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,500000,EUR,98.276,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605526226384459846
2022-08-03 15:15:11.425000,FR0014007TY9,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2025-02-25,600000,EUR,98.277,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605526226384459839
