Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-21 08:34:01.240418,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5500000,EUR,94.29,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400407
2022-07-21 08:28:35.523544,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,94.35,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400373
2022-07-12 08:31:51.434009,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.38,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400654
2022-07-06 13:33:07.020965,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,95.39,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402195
2022-07-05 12:22:02.095299,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,94.65,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401877
2022-07-01 10:40:48.002409,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,94.2,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401183
2022-07-01 10:39:22.729179,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,94.16,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401173
2022-06-28 15:08:28.566766,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.74,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402712
2022-06-28 14:21:04.154670,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,14000000,EUR,92.75,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402427
2022-06-28 11:30:52.790602,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.73,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401482
2022-06-28 07:34:16.584538,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.73,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400151
2022-06-27 11:00:57.645523,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.11,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401303
2022-06-27 08:33:23.467382,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.45,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400321
2022-06-27 07:21:21.218458,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.43,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400102
2022-06-24 14:09:07.668227,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,93.61,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401985
2022-06-24 14:08:26.554693,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,93.59,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401984
2022-06-24 14:08:23.555032,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,93.59,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401983
2022-06-24 12:21:54.813116,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.42,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401484
2022-06-24 12:20:34.996546,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,93.41,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401474
2022-06-24 12:07:42.566052,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,93.38,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401369
2022-06-22 12:44:48.770547,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,25000000,EUR,92.41,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402120
2022-06-22 12:41:07.079246,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.39,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402022
2022-06-21 09:21:26.498888,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.06,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400566
2022-06-21 09:21:26.480686,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.06,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400565
2022-06-17 08:25:28.345873,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5500000,EUR,92.3,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400225
2022-06-15 10:49:21.934207,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.03,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400619
2022-06-15 10:32:24.323068,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,92.02,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400588
2022-06-15 10:32:24.170224,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,92.02,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400587
2022-06-14 13:53:36.926560,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,91.9,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402479
2022-06-14 08:15:10.145710,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.02,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400362
2022-06-14 08:13:06.125621,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,91.99,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400338
2022-06-13 15:19:12.054008,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,91.93,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402777
2022-06-13 15:17:51.605722,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,91.93,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402773
2022-06-13 07:57:04.117181,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,92.39,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400350
2022-06-10 08:46:45.502510,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.44,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400736
2022-06-10 08:04:00.660040,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.39,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400436
2022-06-09 13:27:03.635309,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.55,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401835
2022-06-09 13:00:44.289594,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.43,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401769
2022-06-09 12:59:21.175661,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,93.42,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401763
2022-06-09 08:48:11.799637,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,94.08,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400524
2022-06-08 09:31:46.059956,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,8000000,EUR,94.08,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400845
2022-06-08 09:07:33.726466,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,94.18,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400535
2022-06-06 11:13:47.138285,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,94.38,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401273
2022-06-06 10:58:16.578329,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,94.39,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401240
2022-06-02 14:40:47.453639,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,94.52,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402521
2022-05-24 13:58:38.180771,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.58,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402495
2022-05-24 13:58:23.085410,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.58,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402494
2022-05-24 13:53:24.592334,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.59,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402481
2022-05-20 12:57:07.364219,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.87,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401267
2022-05-19 15:02:46.143906,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.8,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402880
2022-05-19 11:46:58.990145,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.74,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401566
2022-05-19 08:36:44.639762,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.69,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400570
2022-05-19 08:35:45.358700,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.71,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400565
2022-05-19 08:35:05.232061,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,95.72,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400563
2022-05-19 08:32:48.417319,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.71,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400554
2022-05-19 08:32:34.412494,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,95.72,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400548
2022-05-18 10:53:47.086481,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,95.31,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401495
2022-05-18 10:53:45.146000,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,95.31,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401457
2022-05-16 15:00:12.511618,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.13,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403121
2022-05-16 14:57:28.348385,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.14,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403110
2022-05-16 14:27:25.320874,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.1,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402823
2022-05-11 13:51:57.187663,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.69,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402820
2022-05-11 13:50:43.357226,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.73,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402817
2022-05-11 13:49:40.369040,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.75,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402806
2022-05-11 13:42:59.233933,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.65,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402745
2022-05-10 11:50:28.835316,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.63,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402414
2022-05-09 12:36:41.051124,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,8500000,EUR,95.02,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401779
2022-05-09 12:36:41.021962,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,8500000,EUR,95.02,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401778
2022-05-09 10:32:57.765142,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,94.95,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401208
2022-05-06 13:59:53.157131,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.1,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402713
2022-05-06 13:59:53.147951,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.1,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402712
2022-05-06 10:18:20.230134,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,95.09,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401392
2022-05-05 12:33:44.262434,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,6000000,EUR,95.95,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403116
2022-05-04 10:57:52.245219,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.52,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,401792
2022-05-03 09:23:53.498943,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,20000000,EUR,95.6,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400898
2022-05-03 09:17:58.481037,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,20000000,EUR,95.62,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400855
2022-05-03 08:50:18.877221,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.6,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400608
2022-05-03 08:31:56.014309,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.54,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400475
2022-04-28 08:54:27.930180,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.35,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400843
2022-04-28 08:52:43.792567,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.34,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400835
2022-04-27 08:39:55.548759,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,20000000,EUR,96.28,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400681
2022-04-27 08:39:05.674005,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,96.29,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400679
2022-04-27 08:37:22.038311,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.3,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400648
2022-04-26 14:03:09.507404,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.16,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402683
2022-04-26 14:03:09.474719,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,20000000,EUR,96.16,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,402682
2022-04-26 07:28:31.882905,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.11,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400171
2022-04-26 07:28:31.851226,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,96.11,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400170
2022-04-25 08:18:31.783071,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.84,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400627
2022-04-25 08:18:31.755074,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.84,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400626
2022-04-25 07:58:15.640540,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.89,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400441
2022-04-25 07:58:15.599858,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.89,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,400440
2022-04-22 13:33:29.354821,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,10000000,EUR,95.58,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403271
2022-04-22 13:12:04.595780,FR0014003513,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2027-02-25,5000000,EUR,95.62,PERC,,FMTS,FMTS,MTS,1,D2D,MTF,DBFTFB,403119
