Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-20 12:51:23.933000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,45429,EUR,86.741,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,c947d39b-d10c-416d-8ddf-c5ee763496ce
2022-07-20 08:16:01.213000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1747715,EUR,86.811,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,bdfd09c5-ceac-4757-b629-dd7160e4b209
2022-07-20 07:49:37.697000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2000000,EUR,86.683,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,d7f27b43-c515-43ec-844e-164f97faa459
2022-07-20 07:24:44.187000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1000000,EUR,86.333,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,1f8d2e07-868b-4209-a55a-4a088f5967c4
2022-07-20 07:21:40.912000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1000000,EUR,86.305,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,74e9abcc-91ec-4ffb-911e-9c7df62495f6
2022-07-19 09:17:06.625000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1200000,EUR,86.64,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,3d548af3-38cd-4457-a120-ea4d03a9072a
2022-07-19 09:02:04.411000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1200000,EUR,86.376,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,3c62a5f7-784b-4d7d-bc34-bc813feaecc2
2022-07-19 07:32:54.919000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2000000,EUR,86.657,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,1ede4c36-81cd-471c-b15a-e62a9e9b8c6f
2022-07-19 07:22:46.480000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2000000,EUR,86.848,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,c7baa424-4567-40f0-8765-e4d0b48d2855
2022-07-18 14:43:53.678000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2000000,EUR,86.541,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,6fc97b26-f0c7-44b9-b893-f3e3f52ddd74
2022-07-18 14:43:41.731000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2000000,EUR,86.552,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,6155ed80-4595-4f7a-b942-5ea28e054675
2022-07-18 14:18:40.544000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,86.465,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,72b7f108-53b0-4a82-b9ab-155a804524a7
2022-07-18 14:18:09.309000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,86.482,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,6d23e235-bc01-4159-9b71-c2cd844805e4
2022-07-18 13:08:44.993000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1000000,EUR,86.509,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,2d27a4cb-4b9e-4232-b818-60c14e1ae142
2022-07-18 12:51:42.407000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1000000,EUR,86.343,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,5118281e-114f-422e-912d-d48ef16341ae
2022-07-18 11:19:44.235000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1000000,EUR,86.502,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,000207e8-917f-4d15-bc75-1a32e7ab9f6a
2022-07-15 13:24:59.452000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,500000,EUR,86.842,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,9387f7f6-0598-4173-adf0-e3138841800a
2022-07-15 11:33:24.083000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,500000,EUR,86.979,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,48fc0b14-fa66-4769-b2da-917b93baaa0c
2022-07-15 08:42:22.415000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,445000,EUR,87.423,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,6031713a-0f1d-4838-9665-00c50e096407
2022-07-14 07:46:38.985000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,52470,EUR,86.358,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,6185b4f4-a5e0-4e45-ae1e-5e01a1878420
2022-07-12 06:37:07.612507,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,20500000,EUR,85.829659,PERC,IDAF LRGS,BTFE,BTFE,BLOOMBERG,2,D2C,MTF,DBFTFN,
2022-07-08 09:49:59.486000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,500000,EUR,86.036,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,a3662ddd-666c-45fb-bc94-3200497a50a3
2022-07-08 08:57:16.365000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,100000,EUR,85.997,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,6efcac5e-d161-44f9-a94f-723bb65e6367
2022-07-06 13:05:56.488000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,86.971,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,e89ac072-64dc-4337-8e1a-9a643e051e41
2022-07-06 11:36:29.658000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,86.39,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,b2ea15a8-af4f-402f-8fc3-413d76ce6969
2022-07-06 07:52:31.221000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2000000,EUR,86.006,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,2835b536-26e9-43c0-a1d1-8fae304afc75
2022-07-05 06:49:08.412937,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,37050000,EUR,84.400807,PERC,IDAF LRGS,BTFE,BTFE,BLOOMBERG,4,D2C,MTF,DBFTFN,
2022-07-04 14:16:19.054000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,85.164,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,62ffff28-7da3-4893-aaa0-dddfe37d8e66
2022-07-04 13:57:18.440000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,85.095,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,6aac1344-f9e9-4098-a893-c4f3b945479f
2022-07-04 10:35:44.383000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,3000,EUR,85.346,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,b964dd69-fe28-4e0f-aa75-92e13521d60f
2022-07-01 12:20:43.207000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,500000,EUR,85.597,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,a434583b-c636-46b6-9900-2c303c852423
2022-06-30 15:15:46.543000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2000000,EUR,84.815,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,5df0b684-d32b-4eb3-9f0d-4713ad4b2c92
2022-06-30 15:15:42.615000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,1300000,EUR,84.881,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,ce82bc8f-d2fb-4fad-910a-49715d7caf6f
2022-06-30 15:15:35.669000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,500000,EUR,84.828,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,37826543-7070-43f3-b9f5-ca1dbf545588
2022-06-30 14:01:40.046000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,280000,EUR,84.833,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,ef33bee6-989b-420e-965b-ab75260956b8
2022-06-29 10:50:39.821000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,83.221,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,0eef7dae-b760-48e2-90de-4659cb8cd264
2022-06-29 09:38:03.251000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,83.14,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,fce56ce3-3a26-42a3-805d-7da71d050b4f
2022-06-28 15:17:40.062000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,82.976,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,51a97fd8-dfd3-46e5-baa9-aa5680059839
2022-06-28 12:11:55.425000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,120000,EUR,83.235,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,8fc233e0-90c8-41ab-979e-cb2044721667
2022-06-28 07:47:08.677000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,83.324,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,e23d4d16-b355-42f5-a125-269fabf0f85a
2022-06-28 06:53:06.302186,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,25410000,EUR,82.767838,PERC,IDAF LRGS,BTFE,BTFE,BLOOMBERG,5,D2C,MTF,DBFTFN,
2022-06-27 15:41:42.938000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,400000,EUR,83.838,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,ad4745cc-a594-4724-865d-14ffdf6af68f
2022-06-27 13:51:00.197000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,84.149,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,2b8f9f7c-0b33-48df-bd3e-64fb5bfb2dbe
2022-06-27 13:04:32.289000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,6000,EUR,83.748,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,9dd46a32-a40b-4782-a948-09e2bfdc36ee
2022-06-27 12:45:16.867000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,95000,EUR,83.766,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,d63c7e7b-695a-41e2-8d63-979353336600
2022-06-27 09:42:00.894000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,2500000,EUR,84.019,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,e2de521a-3317-4198-8102-7fc8e2901112
2022-06-27 08:47:20.293000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,60000,EUR,84.379,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,7bdd5079-1e05-4188-a09c-fb1ec28c39dd
2022-06-24 11:32:38.321000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,225000,EUR,84.318,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,42a1d501-0a1a-4f26-8a4d-2a8a76546b62
2022-06-23 07:42:19.059000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,400000,EUR,84.281,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,001ce704-d23b-4713-8995-140f6f1b4cb5
2022-06-22 14:02:38.426000,BE0000354630,Corporate bond,The Kingdom of Belgium,0.35,2032-06-22,55000,EUR,83.378,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFN,5022d23f-85ae-4d6a-8920-59e87b957b4a
