Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-26 15:20:29.948682,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,148000,EUR,88.133,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800855
2022-07-13 15:18:50.635151,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,86.239,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800920
2022-07-08 15:16:58.657829,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,101000,EUR,84.632,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800432
2022-06-30 15:28:01.668465,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,6000,EUR,84.031,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,801237
2022-06-30 10:14:39.301299,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1500000,EUR,83.675,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800160
2022-06-28 15:24:38.320709,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,913000,EUR,82.239,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800945
2022-06-27 15:21:56.513306,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,892000,EUR,83.05,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800880
2022-06-21 06:45:00.000000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,150000000,EUR,82.2136,PERC,IDAF,SSOB,SSOB,BONDVISION,4,D2C,MTF,DBFTFB,
2022-06-16 14:49:37.601413,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,4734105,EUR,81.175,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800416
2022-06-15 10:45:38.727816,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,12000,EUR,81.521,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800471
2022-06-15 10:37:46.471300,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,2000,EUR,81.451,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800369
2022-06-15 10:27:02.948543,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,550000,EUR,81.365,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800234
2022-06-15 10:17:01.687012,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,81.364,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800224
2022-06-15 07:04:42.709474,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,800000,EUR,81.267,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800010
2022-06-14 15:34:19.468908,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,250000,EUR,80.687,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800647
2022-06-14 12:44:24.433156,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,81.567,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800471
2022-06-14 12:41:08.913708,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.529,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800447
2022-06-14 10:54:55.681739,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,400000,EUR,81.514,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800308
2022-06-14 10:25:40.782346,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,400000,EUR,81.562,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800251
2022-06-14 10:21:28.172569,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.538,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800244
2022-06-14 10:11:41.335169,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.49,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800236
2022-06-14 08:11:52.755758,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,81.693,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800098
2022-06-14 07:52:48.978982,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,81.722,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800078
2022-06-14 07:45:33.287135,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.742,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800069
2022-06-14 07:42:03.560050,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.806,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800065
2022-06-14 07:36:13.470437,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.875,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800061
2022-06-14 07:22:08.478730,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.974,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800023
2022-06-14 07:08:22.063852,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.985,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800012
2022-06-14 07:02:38.489063,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.919,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800006
2022-06-13 14:30:47.368224,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,81.696,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800547
2022-06-13 13:43:55.366493,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,2300000,EUR,81.966,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800497
2022-06-13 13:33:09.242530,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,2000000,EUR,81.808,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800486
2022-06-13 12:51:51.612023,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,300000,EUR,82.029,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800419
2022-06-13 12:40:57.405974,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,300000,EUR,82.148,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800397
2022-06-13 12:34:01.148786,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,700000,EUR,82.079,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800380
2022-06-13 07:34:31.675590,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,300000,EUR,82.257,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800049
2022-06-13 07:30:14.541229,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,400000,EUR,82.337,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800045
2022-06-13 07:18:41.842000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,700000,EUR,82.454,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800028
2022-06-08 13:21:20.111203,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,84.456,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800451
2022-06-08 10:20:51.750771,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,600000,EUR,84.62,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800323
2022-06-08 10:11:35.977166,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.705,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800312
2022-06-08 09:59:35.114903,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,400000,EUR,84.734,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800278
2022-06-08 08:52:47.459970,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.712,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800158
2022-06-08 08:41:03.360417,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.767,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800132
2022-06-08 08:30:59.720770,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.719,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800114
2022-06-08 07:58:05.064923,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.767,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800071
2022-06-07 15:44:45.579448,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,84.976,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800529
2022-06-07 15:12:49.140362,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,85.079,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800500
2022-06-07 13:28:46.717365,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.949,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800395
2022-06-07 13:10:26.777290,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.905,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800381
2022-06-07 13:02:49.487810,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000000,EUR,84.892,PERC,,SSOB,SSOB,BONDVISION,1,D2C,MTF,DBFTFB,800376
