Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-08-08 15:06:31.035000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,500000,EUR,101.142,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,fb6dcf61-75d0-4c49-8ef5-df5782467743
2022-08-08 09:16:46.866000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,100000,EUR,101.126,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,429df249-9782-41ef-86bb-3a2c4a57eb72
2022-08-08 08:51:45.768000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,1570,EUR,101.119,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,7c8ce0d8-f2c9-45bd-bd8f-6772bd99bd0c
2022-08-08 08:44:42.625000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,872,EUR,101.126,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,7d642907-98a9-4ebb-8a34-1cf0bd883972
2022-08-05 15:15:38.496000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,1638000,EUR,101.12,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,3b1c094d-1980-4217-8fa5-0a2afaa2ddf3
2022-08-05 10:20:55.821000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,55407,EUR,101.179,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,2868036e-0da9-4853-9484-130d8b034247
2022-08-05 09:21:35.873000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,889915,EUR,101.165,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,25659a93-a427-4f7b-8afe-f7d8fde89f92
2022-08-05 09:02:39.997000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,111360,EUR,101.163,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,12c72f80-0aa3-4edb-8b53-a082ae847669
2022-08-05 08:52:22.267000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,670660,EUR,101.139,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,8e4651fd-56cb-4650-bfd2-99a7443f5c42
2022-08-04 12:49:39.214000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,1709,EUR,101.166,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,cf22374b-ced3-43b4-b3f4-fbcc3a3287f6
2022-08-04 10:10:00.276000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,4802,EUR,101.158,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,edc51574-9f69-49a8-bfc0-fe6a66d9f1b8
2022-08-03 15:14:41.267000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,100000,EUR,101.16,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,15ac5bdf-fbbd-4465-8432-dd1f164e7e34
2022-08-03 13:26:14.987000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,267000,EUR,101.176,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,bc136d8b-76f8-4a05-9ba2-3c207ce8613c
2022-08-03 13:23:10.519000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,324000,EUR,101.177,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,3e23fedf-e04f-4408-ab6f-eea0e9c1b0e0
2022-08-03 12:51:34.632000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,1100000,EUR,101.175,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,eac16ce5-7289-4c51-8be1-66c55d508c05
2022-08-03 10:25:55.795000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,419000,EUR,101.17,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,0790d197-ffce-4650-a868-9114602e45fe
2022-08-03 08:39:39.568000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,1416,EUR,101.166,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,077a292a-32bf-45ab-b28e-85b5b7e79571
2022-08-03 08:35:22.906000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,17181,EUR,101.187,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,331f37ce-3477-4732-a2e9-b9b9751a35e0
2022-08-02 14:10:44.871000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,2300000,EUR,101.206,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,3d141bcc-1e39-46ec-a8ca-418f3e889ab1
2022-08-02 13:44:16.164000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,3371,EUR,101.221,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,f75c49e2-56bc-47c4-972d-3bf4c1b7149d
2022-08-02 13:25:35.559000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,4060,EUR,101.236,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,1e517e8c-e1b4-4e02-a165-089f6401acae
2022-08-02 06:45:54.698311,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,83586134,EUR,101.25996,PERC,IDAF LRGS,BTFE,BTFE,BLOOMBERG,8,D2C,MTF,DBFTFB,
2022-08-01 15:16:16.801000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,600000,EUR,101.215,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,be3d9ef3-ec34-4f5b-9fd0-4d95e9143f11
2022-08-01 13:41:33.730000,FR0011486067,Corporate bond,DIRECTION GENERALE DU TRESOR,1.75,2023-05-25,2600000,EUR,101.244,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,6fdb7882-4fb7-472e-ae92-a9e071ce8411
