Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-18 08:17:48.678000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,14118,EUR,99.535,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,51b8e243-7871-46ff-a219-41d75b2ce0f4
2022-07-18 08:15:07.141000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,3368,EUR,99.5,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,031c2d4e-b785-431c-ad56-c127bea4c070
2022-07-18 07:59:57.977000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,300000,EUR,99.505,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,6ccb6b95-5224-4dd9-adb2-5b842ea81145
2022-07-15 14:22:40.713000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1535,EUR,100.165,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,c62bc710-27b8-4004-a4b1-775046ca7863
2022-07-15 14:18:38.050000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,2427,EUR,100.06,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,a5ce196c-39e1-40ed-9f33-3c887cdd1e20
2022-07-15 14:12:49.102000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,599,EUR,100.0235,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,43e22501-d586-4b93-8566-5ca5434d902e
2022-07-15 14:10:54.140000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,5000,EUR,99.996,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,ad23692e-99e9-4ab9-aa44-7e92608a0d18
2022-07-15 14:08:43.846000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,22206,EUR,100.031,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,b82530f2-6ddb-46bb-83f8-0a951bb6b36f
2022-07-15 13:39:33.321000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,30000,EUR,99.881,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,0c8520c6-069c-4629-a494-d7da1092ab56
2022-07-15 13:36:31.427000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,30000,EUR,99.914,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,6cdc5538-4d9d-4a54-85ce-638e8de57e01
2022-07-15 12:38:04.415000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,10000,EUR,99.854,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,ac4a2ed7-8329-4739-ae91-128f9c0c4002
2022-07-15 11:45:17.584000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,201000,EUR,99.799,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,3665adb2-a341-4e54-9a2b-15d607312ead
2022-07-15 11:38:19.465000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,640381,EUR,99.763,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,f91bf9bc-420e-459d-9f46-1be5cfa75f9a
2022-07-15 10:44:28.331000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,80000,EUR,99.913,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,cc298c1f-84f7-4da3-a3a9-6c3fae300af0
2022-07-15 08:26:00.663000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,3474,EUR,100.053,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,d2fb2ed4-1cfa-43ea-9060-185b8dfa2cf7
2022-07-14 13:57:00.402000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,17000,EUR,99.517,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,c5dffd2d-1de7-46ce-9347-caa58837687b
2022-07-14 13:32:43.179000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,5000,EUR,99.282,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,84de853c-6243-4cee-b782-efcc07bbdd30
2022-07-14 12:27:36.506000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,4000,EUR,99.329,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,19f40d69-89a1-43e7-9161-58c9cc5afcbf
2022-07-14 11:44:19.989000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,66000,EUR,99.631,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,0ad8768d-0694-4fdf-a2c9-b1d96befac9b
2022-07-14 11:07:33.645000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1990000,EUR,99.227,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,09ee6c34-94d1-4e4c-bad0-22d9a0d49a12
2022-07-14 11:02:40.138000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,46694,EUR,99.199,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,e1669298-1e81-4353-9776-8eaa98a5c52f
2022-07-14 10:55:04.001000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,2467,EUR,99.232,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,52eca8e7-f5c2-4ebb-9224-db566f2d985d
2022-07-14 09:04:53.468000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,714000,EUR,99.072,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,7f317aec-29ec-42f7-b4ac-d8a3ad2f019a
2022-07-14 09:00:45.408000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,2976,EUR,99.171,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,5aeb69fe-2a09-419c-94c9-db87bde9561c
2022-07-14 09:00:11.107000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,500000,EUR,99.205,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,57d92464-49e1-4a91-ad37-5a0209eecc33
2022-07-14 08:17:07.719000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1184,EUR,99.179,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,8bce9bc5-d23e-404c-a1cb-432c485d4b99
2022-07-14 07:01:31.830000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,8232,EUR,99.791,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,67556400-beca-4d59-a375-3d70562ebc31
