Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-21 15:15:53.019000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,532000,EUR,84.669,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605511932733298732
2022-07-21 15:15:19.931000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,8000,EUR,84.64,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605511932733298583
2022-07-21 15:14:41.963000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,940000,EUR,84.672,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605511932733298436
2022-07-21 12:40:33.108000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,28500,EUR,83.601,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605511932733296357
2022-07-21 10:52:19.426000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,56333,EUR,84.185,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605511932733295406
2022-07-21 10:21:05.530000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1000000,EUR,83.996,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605511932733294914
2022-07-21 07:21:39.450000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1200000,EUR,84.074,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605511932733292796
2022-07-20 15:15:11.223000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,239000,EUR,84.291,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605510833221670012
2022-07-20 15:14:04.304000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,820000,EUR,84.26,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605510833221669929
2022-07-20 15:13:27.171000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,418000,EUR,84.26,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605510833221669813
2022-07-20 12:31:47.993000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,100000,EUR,84.774,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605510833221668237
2022-07-20 10:55:35.932000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1070000,EUR,84.812,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605510833221667397
2022-07-20 10:28:56.353000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,122000,EUR,84.696,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605510833221667278
2022-07-19 15:15:11.177000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000,EUR,84.22,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605509733710042381
2022-07-19 15:14:09.850000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,191000,EUR,84.201,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605509733710042173
2022-07-19 13:24:56.720000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,6380,EUR,84.32,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605509733710040483
2022-07-19 09:16:13.687000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,37568,EUR,84.521,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605509733710038392
2022-07-19 08:22:51.702000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1000000,EUR,84.193,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605509733710037801
2022-07-19 05:03:40.000000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,33000000,EUR,84.26003,PERC,IDAF,TWEM,TWEM,TRADEWEB,7,D2C,MTF,DBFTFB,'7208389435606434322
2022-07-18 15:38:22.950000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,221000,EUR,84.449,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605508634198414383
2022-07-18 15:14:12.588000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1300000,EUR,84.462,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605508634198414069
2022-07-18 14:33:41.402000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,,EUR,84.427,PERC,TPAC VOLO,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'7208390535118062402
2022-07-18 13:15:09.011000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,,EUR,84.451,PERC,TPAC VOLO,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'7208390535118062300
2022-07-18 07:26:04.139000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,100000,EUR,84.485,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605508634198409408
2022-07-15 15:15:22.658000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,72000,EUR,85.107,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663530342
2022-07-15 15:15:10.609000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,157000,EUR,85.107,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663530246
2022-07-15 14:18:59.385000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,69000,EUR,85.083,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663529710
2022-07-15 12:46:35.045000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,600000,EUR,84.97,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663528866
2022-07-15 10:17:58.404000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,82000,EUR,84.975,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663527849
2022-07-15 08:21:20.638000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,38000,EUR,85.13,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663526692
2022-07-15 08:00:05.959000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1927000,EUR,85.102,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663526510
2022-07-15 07:56:00.882000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,500000,EUR,85.176,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663526423
2022-07-15 07:10:40.350000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,250000,EUR,85.307,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663526030
2022-07-15 06:58:27.791000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,2000000,EUR,85.1,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605505335663525897
2022-07-14 15:14:33.938000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,520000,EUR,84.548,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151903658
2022-07-14 15:13:22.064000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,342000,EUR,84.53,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151903528
2022-07-14 11:16:04.985000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1000,EUR,84.315,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151900923
2022-07-14 11:14:39.900000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1000,EUR,84.305,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151900913
2022-07-14 10:48:41.044000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1000,EUR,84.241,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151900505
2022-07-14 10:48:03.019000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1000,EUR,84.245,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151900501
2022-07-14 09:39:36.100000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,327000,EUR,84.219,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151899932
2022-07-14 09:38:45.348000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,235000,EUR,84.197,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151899924
2022-07-14 08:36:59.175000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,2517000,EUR,84.165,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151899180
2022-07-14 08:00:05.678000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,2413000,EUR,84.211,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151898751
2022-07-14 07:55:25.161000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,6900,EUR,84.212,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605504236151898702
2022-07-13 15:15:11.527000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,3000,EUR,84.959,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605503136640275537
2022-07-13 15:13:06.144000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,248000,EUR,84.885,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605503136640275350
2022-07-13 14:49:53.044000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,322000,EUR,85.137,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605503136640275060
2022-07-13 14:33:37.722000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,50000,EUR,84.812,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605503136640274918
2022-07-13 08:45:44.451000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1160000,EUR,84.94,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605503136640271194
2022-07-13 07:18:44.924000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,800000,EUR,84.942,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605503136640270514
2022-07-12 15:18:49.369000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,600000,EUR,85.228,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128647812
2022-07-12 15:16:58.820000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,174000,EUR,85.278,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128647783
2022-07-12 15:13:11.855000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,161000,EUR,85.277,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128647501
2022-07-12 14:40:14.973000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,80000,EUR,85.212,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128647151
2022-07-12 13:41:48.892000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1160000,EUR,85.357,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128646548
2022-07-12 11:17:54.462000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1080000,EUR,85.105,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128645470
2022-07-12 10:33:42.018000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,900000,EUR,85.133,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128644925
2022-07-12 10:32:43.842000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,900000,EUR,85.118,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128644867
2022-07-12 10:31:33.802000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,900000,EUR,85.124,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128644796
2022-07-12 10:14:38.692000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1000000,EUR,85.112,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128644695
2022-07-12 09:08:39.509000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,500000,EUR,85.224,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128643866
2022-07-12 08:00:05.572000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,2923000,EUR,84.535,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128643030
2022-07-12 07:18:45.605000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,610000,EUR,84.459,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605502037128642688
2022-07-12 05:03:20.000000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,210580000,EUR,83.564941,PERC,IDAF,TWEM,TWEM,TRADEWEB,18,D2C,MTF,DBFTFB,'7208381739025040017
2022-07-11 16:21:30.552000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,12000,EUR,84.048,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605500937617020330
2022-07-11 15:04:49.144000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,15031,EUR,84.232,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605500937617019453
2022-07-11 11:53:32.498000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1420,EUR,83.73,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605500937617017596
2022-07-11 11:12:59.264000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,10000,EUR,83.705,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605500937617017250
2022-07-11 08:41:21.327000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,63000,EUR,83.753,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605500937617015636
2022-07-11 08:37:00.134000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,39000,EUR,83.782,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605500937617015595
2022-07-11 08:00:05.806000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,1436000,EUR,83.826,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605500937617015306
2022-07-08 15:15:04.810000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,138000,EUR,83.346,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605497639082136628
2022-07-08 15:13:21.945000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,500000,EUR,83.339,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605497639082136460
2022-07-08 14:20:53.905000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,107000,EUR,83.619,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605497639082135904
2022-07-08 12:14:04.489000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,83414,EUR,83.786,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605497639082134353
2022-07-08 11:07:38.492000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,96000,EUR,83.802,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605497639082133695
2022-07-07 15:55:11.569000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,275000,EUR,83.343,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605496539570510547
2022-07-07 15:15:18.517000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,6000,EUR,83.615,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605496539570510017
2022-07-07 15:14:07.326000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,750000,EUR,83.577,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605496539570509810
2022-07-07 15:14:04.217000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,88000,EUR,83.591,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605496539570509779
2022-07-07 15:13:22.377000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,2172000,EUR,83.594,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605496539570509676
2022-07-07 13:37:34.333000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,750000,EUR,83.706,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605496539570508342
2022-07-07 12:24:08.320000,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-05-25,855000,EUR,83.488,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605496539570507512
